family,parameters,a,b,c,factorization_c,source_capacities,sink_primes,source_count,sink_count,residual_numerator,residual_denominator,scalar_numerator,scalar_denominator,fragmentation_numerator,fragmentation_denominator,conductor,coarse_ratio_floor,assignment,assigned_packet_products,optimal_capped_reward_product,source_capacity_product
prime_hypotenuse_pythagorean_square,m=13;n=8;p=233,11025,43264,54289,233^2,233:233,2;3;5;7;13,1,5,1,1,1,1,1,1,636090,0,2->233;3->233;5->233;7->233;13->233,233:2730,233,233
prime_hypotenuse_pythagorean_square,m=13;n=10;p=269,4761,67600,72361,269^2,269:269,2;3;5;13;23,1,5,1,1,1,1,1,1,2412930,0,2->269;3->269;5->269;13->269;23->269,269:8970,269,269
prime_hypotenuse_pythagorean_square,m=13;n=12;p=313,625,97344,97969,313^2,313:313,2;3;5;13,1,4,1,1,1,1,1,1,122070,0,2->313;3->313;5->313;13->313,313:390,313,313
prime_hypotenuse_pythagorean_square,m=14;n=1;p=197,784,38025,38809,197^2,197:197,2;3;5;7;13,1,5,1,1,1,1,1,1,537810,0,2->197;3->197;5->197;7->197;13->197,197:2730,197,197
prime_hypotenuse_pythagorean_square,m=14;n=9;p=277,13225,63504,76729,277^2,277:277,2;3;5;7;23,1,5,1,1,1,1,1,1,1337910,0,2->277;3->277;5->277;7->277;23->277,277:4830,277,277
prime_hypotenuse_pythagorean_square,m=14;n=11;p=317,5625,94864,100489,317^2,317:317,2;3;5;7;11,1,5,1,1,1,1,1,1,732270,0,2->317;3->317;5->317;7->317;11->317,317:2310,317,317
prime_hypotenuse_pythagorean_square,m=15;n=2;p=229,3600,48841,52441,229^2,229:229,2;3;5;13;17,1,5,1,1,1,1,1,1,1518270,0,2->229;3->229;5->229;13->229;17->229,229:6630,229,229
prime_hypotenuse_pythagorean_square,m=15;n=4;p=241,14400,43681,58081,241^2,241:241,2;3;5;11;19,1,5,1,1,1,1,1,1,1511070,0,2->241;3->241;5->241;11->241;19->241,241:6270,241,241
prime_hypotenuse_pythagorean_square,m=15;n=14;p=421,841,176400,177241,421^2,421:421,2;3;5;7;29,1,5,1,1,1,1,1,1,2563890,0,2->421;3->421;5->421;7->421;29->421,421:6090,421,421
prime_hypotenuse_pythagorean_square,m=16;n=1;p=257,1024,65025,66049,257^2,257:257,2;3;5;17,1,4,1,1,1,1,1,1,131070,0,2->257;3->257;5->257;17->257,257:510,257,257
prime_hypotenuse_pythagorean_square,m=16;n=5;p=281,25600,53361,78961,281^2,281:281,2;3;5;7;11,1,5,1,1,1,1,1,1,649110,0,2->281;3->281;5->281;7->281;11->281,281:2310,281,281
prime_hypotenuse_pythagorean_square,m=16;n=9;p=337,30625,82944,113569,337^2,337:337,2;3;5;7,1,4,337,210,337,210,1,1,70770,5,2->337;3->337;5->337;7->337,337:210,210,337
prime_hypotenuse_pythagorean_square,m=17;n=2;p=293,4624,81225,85849,293^2,293:293,2;3;5;17;19,1,5,1,1,1,1,1,1,2839170,0,2->293;3->293;5->293;17->293;19->293,293:9690,293,293
prime_hypotenuse_pythagorean_square,m=17;n=8;p=353,50625,73984,124609,353^2,353:353,2;3;5;17,1,4,1,1,1,1,1,1,180030,0,2->353;3->353;5->353;17->353,353:510,353,353
prime_hypotenuse_pythagorean_square,m=17;n=10;p=389,35721,115600,151321,389^2,389:389,2;3;5;7;17,1,5,1,1,1,1,1,1,1388730,0,2->389;3->389;5->389;7->389;17->389,389:3570,389,389
prime_hypotenuse_pythagorean_square,m=17;n=12;p=433,21025,166464,187489,433^2,433:433,2;3;5;17;29,1,5,1,1,1,1,1,1,6404070,0,2->433;3->433;5->433;17->433;29->433,433:14790,433,433
prime_hypotenuse_pythagorean_square,m=18;n=5;p=349,32400,89401,121801,349^2,349:349,2;3;5;13;23,1,5,1,1,1,1,1,1,3130530,0,2->349;3->349;5->349;13->349;23->349,349:8970,349,349
prime_hypotenuse_pythagorean_square,m=18;n=7;p=373,63504,75625,139129,373^2,373:373,2;3;5;7;11,1,5,1,1,1,1,1,1,861630,0,2->373;3->373;5->373;7->373;11->373,373:2310,373,373
prime_hypotenuse_pythagorean_square,m=18;n=17;p=613,1225,374544,375769,613^2,613:613,2;3;5;7;17,1,5,1,1,1,1,1,1,2188410,0,2->613;3->613;5->613;7->613;17->613,613:3570,613,613
prime_hypotenuse_pythagorean_square,m=19;n=6;p=397,51984,105625,157609,397^2,397:397,2;3;5;13;19,1,5,1,1,1,1,1,1,2941770,0,2->397;3->397;5->397;13->397;19->397,397:7410,397,397
prime_hypotenuse_pythagorean_square,m=19;n=10;p=461,68121,144400,212521,461^2,461:461,2;3;5;19;29,1,5,1,1,1,1,1,1,7620330,0,2->461;3->461;5->461;19->461;29->461,461:16530,461,461
prime_hypotenuse_pythagorean_square,m=19;n=14;p=557,27225,283024,310249,557^2,557:557,2;3;5;7;11;19,1,6,1,1,1,1,1,1,24446730,0,2->557;3->557;5->557;7->557;11->557;19->557,557:43890,557,557
prime_hypotenuse_pythagorean_square,m=19;n=16;p=617,11025,369664,380689,617^2,617:617,2;3;5;7;19,1,5,1,1,1,1,1,1,2461830,0,2->617;3->617;5->617;7->617;19->617,617:3990,617,617
prime_hypotenuse_pythagorean_square,m=20;n=1;p=401,1600,159201,160801,401^2,401:401,2;3;5;7;19,1,5,1,1,1,1,1,1,1599990,0,2->401;3->401;5->401;7->401;19->401,401:3990,401,401
prime_hypotenuse_pythagorean_square,m=20;n=3;p=409,14400,152881,167281,409^2,409:409,2;3;5;17;23,1,5,1,1,1,1,1,1,4797570,0,2->409;3->409;5->409;17->409;23->409,409:11730,409,409
prime_hypotenuse_pythagorean_square,m=20;n=7;p=449,78400,123201,201601,449^2,449:449,2;3;5;7;13,1,5,1,1,1,1,1,1,1225770,0,2->449;3->449;5->449;7->449;13->449,449:2730,449,449
prime_hypotenuse_pythagorean_square,m=20;n=11;p=521,77841,193600,271441,521^2,521:521,2;3;5;11;31,1,5,1,1,1,1,1,1,5329830,0,2->521;3->521;5->521;11->521;31->521,521:10230,521,521
prime_hypotenuse_pythagorean_square,m=20;n=13;p=569,53361,270400,323761,569^2,569:569,2;3;5;7;11;13,1,6,1,1,1,1,1,1,17087070,0,2->569;3->569;5->569;7->569;11->569;13->569,569:30030,569,569
prime_hypotenuse_pythagorean_square,m=20;n=19;p=761,1521,577600,579121,761^2,761:761,2;3;5;13;19,1,5,1,1,1,1,1,1,5639010,0,2->761;3->761;5->761;13->761;19->761,761:7410,761,761
prime_hypotenuse_pythagorean_square,m=21;n=4;p=457,28224,180625,208849,457^2,457:457,2;3;5;7;17,1,5,1,1,1,1,1,1,1631490,0,2->457;3->457;5->457;7->457;17->457,457:3570,457,457
prime_hypotenuse_pythagorean_square,m=21;n=10;p=541,116281,176400,292681,541^2,541:541,2;3;5;7;11;31,1,6,1,1,1,1,1,1,38741010,0,2->541;3->541;5->541;7->541;11->541;31->541,541:71610,541,541
prime_hypotenuse_pythagorean_square,m=22;n=5;p=509,48400,210681,259081,509^2,509:509,2;3;5;11;17,1,5,1,1,1,1,1,1,2855490,0,2->509;3->509;5->509;11->509;17->509,509:5610,509,509
prime_hypotenuse_pythagorean_square,m=22;n=13;p=653,99225,327184,426409,653^2,653:653,2;3;5;7;11;13,1,6,1,1,1,1,1,1,19609590,0,2->653;3->653;5->653;7->653;11->653;13->653,653:30030,653,653
prime_hypotenuse_pythagorean_square,m=22;n=15;p=709,67081,435600,502681,709^2,709:709,2;3;5;7;11;37,1,6,1,1,1,1,1,1,60598230,0,2->709;3->709;5->709;7->709;11->709;37->709,709:85470,709,709
prime_hypotenuse_pythagorean_square,m=22;n=17;p=773,38025,559504,597529,773^2,773:773,2;3;5;11;13;17,1,6,1,1,1,1,1,1,56374890,0,2->773;3->773;5->773;11->773;13->773;17->773,773:72930,773,773
prime_hypotenuse_pythagorean_square,m=23;n=8;p=593,135424,216225,351649,593^2,593:593,2;3;5;23;31,1,5,1,1,1,1,1,1,12684270,0,2->593;3->593;5->593;23->593;31->593,593:21390,593,593
prime_hypotenuse_pythagorean_square,m=23;n=12;p=673,148225,304704,452929,673^2,673:673,2;3;5;7;11;23,1,6,1,1,1,1,1,1,35756490,0,2->673;3->673;5->673;7->673;11->673;23->673,673:53130,673,673
prime_hypotenuse_pythagorean_square,m=23;n=18;p=853,42025,685584,727609,853^2,853:853,2;3;5;23;41,1,5,1,1,1,1,1,1,24131370,0,2->853;3->853;5->853;23->853;41->853,853:28290,853,853
prime_hypotenuse_pythagorean_square,m=23;n=20;p=929,16641,846400,863041,929^2,929:929,2;3;5;23;43,1,5,1,1,1,1,1,1,27563430,0,2->929;3->929;5->929;23->929;43->929,929:29670,929,929
prime_hypotenuse_pythagorean_square,m=23;n=22;p=1013,2025,1024144,1026169,1013^2,1013:1013,2;3;5;11;23,1,5,1,1,1,1,1,1,7688670,0,2->1013;3->1013;5->1013;11->1013;23->1013,1013:7590,1013,1013
prime_hypotenuse_pythagorean_square,m=24;n=1;p=577,2304,330625,332929,577^2,577:577,2;3;5;23,1,4,1,1,1,1,1,1,398130,0,2->577;3->577;5->577;23->577,577:690,577,577
prime_hypotenuse_pythagorean_square,m=24;n=5;p=601,57600,303601,361201,601^2,601:601,2;3;5;19;29,1,5,1,1,1,1,1,1,9934530,0,2->601;3->601;5->601;19->601;29->601,601:16530,601,601
prime_hypotenuse_pythagorean_square,m=24;n=19;p=937,46225,831744,877969,937^2,937:937,2;3;5;19;43,1,5,1,1,1,1,1,1,22965870,0,2->937;3->937;5->937;19->937;43->937,937:24510,937,937
prime_hypotenuse_pythagorean_square,m=25;n=4;p=641,40000,370881,410881,641^2,641:641,2;3;5;7;29,1,5,1,1,1,1,1,1,3903690,0,2->641;3->641;5->641;7->641;29->641,641:6090,641,641
prime_hypotenuse_pythagorean_square,m=25;n=6;p=661,90000,346921,436921,661^2,661:661,2;3;5;19;31,1,5,1,1,1,1,1,1,11679870,0,2->661;3->661;5->661;19->661;31->661,661:17670,661,661
prime_hypotenuse_pythagorean_square,m=25;n=12;p=769,231361,360000,591361,769^2,769:769,2;3;5;13;37,1,5,1,1,1,1,1,1,11096670,0,2->769;3->769;5->769;13->769;37->769,769:14430,769,769
prime_hypotenuse_pythagorean_square,m=25;n=14;p=821,184041,490000,674041,821^2,821:821,2;3;5;7;11;13,1,6,1,1,1,1,1,1,24654630,0,2->821;3->821;5->821;7->821;11->821;13->821,821:30030,821,821
prime_hypotenuse_pythagorean_square,m=25;n=16;p=881,136161,640000,776161,881^2,881:881,2;3;5;41,1,4,1,1,1,1,1,1,1083630,0,2->881;3->881;5->881;41->881,881:1230,881,881
prime_hypotenuse_pythagorean_square,m=25;n=22;p=1109,19881,1210000,1229881,1109^2,1109:1109,2;3;5;11;47,1,5,1,1,1,1,1,1,17200590,0,2->1109;3->1109;5->1109;11->1109;47->1109,1109:15510,1109,1109
prime_hypotenuse_pythagorean_square,m=25;n=24;p=1201,2401,1440000,1442401,1201^2,1201:1201,2;3;5;7,1,4,1201,210,1201,210,1,1,252210,16,2->1201;3->1201;5->1201;7->1201,1201:210,210,1201
prime_hypotenuse_pythagorean_square,m=26;n=1;p=677,2704,455625,458329,677^2,677:677,2;3;5;13,1,4,677,390,677,390,1,1,264030,5,2->677;3->677;5->677;13->677,677:390,390,677
prime_hypotenuse_pythagorean_square,m=26;n=5;p=701,67600,423801,491401,701^2,701:701,2;3;5;7;13;31,1,6,1,1,1,1,1,1,59325630,0,2->701;3->701;5->701;7->701;13->701;31->701,701:84630,701,701
prime_hypotenuse_pythagorean_square,m=26;n=9;p=757,219024,354025,573049,757^2,757:757,2;3;5;7;13;17,1,6,1,1,1,1,1,1,35132370,0,2->757;3->757;5->757;7->757;13->757;17->757,757:46410,757,757
prime_hypotenuse_pythagorean_square,m=26;n=11;p=797,308025,327184,635209,797^2,797:797,2;3;5;11;13;37,1,6,1,1,1,1,1,1,126507810,0,2->797;3->797;5->797;11->797;13->797;37->797,797:158730,797,797
prime_hypotenuse_pythagorean_square,m=26;n=21;p=1117,55225,1192464,1247689,1117^2,1117:1117,2;3;5;7;13;47,1,6,1,1,1,1,1,1,143322270,0,2->1117;3->1117;5->1117;7->1117;13->1117;47->1117,1117:128310,1117,1117
prime_hypotenuse_pythagorean_square,m=26;n=25;p=1301,2601,1690000,1692601,1301^2,1301:1301,2;3;5;13;17,1,5,1,1,1,1,1,1,8625630,0,2->1301;3->1301;5->1301;13->1301;17->1301,1301:6630,1301,1301
prime_hypotenuse_pythagorean_square,m=27;n=2;p=733,11664,525625,537289,733^2,733:733,2;3;5;29,1,4,1,1,1,1,1,1,637710,0,2->733;3->733;5->733;29->733,733:870,733,733
prime_hypotenuse_pythagorean_square,m=27;n=10;p=829,291600,395641,687241,829^2,829:829,2;3;5;17;37,1,5,1,1,1,1,1,1,15643230,0,2->829;3->829;5->829;17->829;37->829,829:18870,829,829
prime_hypotenuse_pythagorean_square,m=27;n=20;p=1129,108241,1166400,1274641,1129^2,1129:1129,2;3;5;7;47,1,5,1,1,1,1,1,1,11143230,0,2->1129;3->1129;5->1129;7->1129;47->1129,1129:9870,1129,1129
prime_hypotenuse_pythagorean_square,m=27;n=22;p=1213,60025,1411344,1471369,1213^2,1213:1213,2;3;5;7;11,1,5,1,1,1,1,1,1,2802030,0,2->1213;3->1213;5->1213;7->1213;11->1213,1213:2310,1213,1213
prime_hypotenuse_pythagorean_square,m=28;n=5;p=809,78400,576081,654481,809^2,809:809,2;3;5;7;11;23,1,6,1,1,1,1,1,1,42982170,0,2->809;3->809;5->809;7->809;11->809;23->809,809:53130,809,809
prime_hypotenuse_pythagorean_square,m=28;n=13;p=953,378225,529984,908209,953^2,953:953,2;3;5;7;13;41,1,6,1,1,1,1,1,1,106669290,0,2->953;3->953;5->953;7->953;13->953;41->953,953:111930,953,953
prime_hypotenuse_pythagorean_square,m=28;n=15;p=1009,312481,705600,1018081,1009^2,1009:1009,2;3;5;7;13;43,1,6,1,1,1,1,1,1,118446510,0,2->1009;3->1009;5->1009;7->1009;13->1009;43->1009,1009:117390,1009,1009
prime_hypotenuse_pythagorean_square,m=28;n=25;p=1409,25281,1960000,1985281,1409^2,1409:1409,2;3;5;7;53,1,5,1,1,1,1,1,1,15682170,0,2->1409;3->1409;5->1409;7->1409;53->1409,1409:11130,1409,1409
prime_hypotenuse_pythagorean_square,m=29;n=4;p=857,53824,680625,734449,857^2,857:857,2;3;5;11;29,1,5,1,1,1,1,1,1,8201490,0,2->857;3->857;5->857;11->857;29->857,857:9570,857,857
prime_hypotenuse_pythagorean_square,m=29;n=6;p=877,121104,648025,769129,877^2,877:877,2;3;5;7;23;29,1,6,1,1,1,1,1,1,122841390,0,2->877;3->877;5->877;7->877;23->877;29->877,877:140070,877,877
prime_hypotenuse_pythagorean_square,m=29;n=10;p=941,336400,549081,885481,941^2,941:941,2;3;5;13;19;29,1,6,1,1,1,1,1,1,202211490,0,2->941;3->941;5->941;13->941;19->941;29->941,941:214890,941,941
prime_hypotenuse_pythagorean_square,m=29;n=16;p=1097,342225,861184,1203409,1097^2,1097:1097,2;3;5;13;29,1,5,1,1,1,1,1,1,12407070,0,2->1097;3->1097;5->1097;13->1097;29->1097,1097:11310,1097,1097
prime_hypotenuse_pythagorean_square,m=30;n=11;p=1021,435600,606841,1042441,1021^2,1021:1021,2;3;5;11;19;41,1,6,1,1,1,1,1,1,262468470,0,2->1021;3->1021;5->1021;11->1021;19->1021;41->1021,1021:257070,1021,1021
prime_hypotenuse_pythagorean_square,m=30;n=13;p=1069,534361,608400,1142761,1069^2,1069:1069,2;3;5;13;17;43,1,6,1,1,1,1,1,1,304761210,0,2->1069;3->1069;5->1069;13->1069;17->1069;43->1069,1069:285090,1069,1069
prime_hypotenuse_pythagorean_square,m=30;n=23;p=1429,137641,1904400,2042041,1429^2,1429:1429,2;3;5;7;23;53,1,6,1,1,1,1,1,1,365809710,0,2->1429;3->1429;5->1429;7->1429;23->1429;53->1429,1429:255990,1429,1429
prime_hypotenuse_pythagorean_square,m=30;n=29;p=1741,3481,3027600,3031081,1741^2,1741:1741,2;3;5;29;59,1,5,1,1,1,1,1,1,89365530,0,2->1741;3->1741;5->1741;29->1741;59->1741,1741:51330,1741,1741
prime_hypotenuse_pythagorean_square,m=31;n=4;p=977,61504,893025,954529,977^2,977:977,2;3;5;7;31,1,5,1,1,1,1,1,1,6360270,0,2->977;3->977;5->977;7->977;31->977,977:6510,977,977
prime_hypotenuse_pythagorean_square,m=31;n=6;p=997,138384,855625,994009,997^2,997:997,2;3;5;31;37,1,5,1,1,1,1,1,1,34306770,0,2->997;3->997;5->997;31->997;37->997,997:34410,997,997
prime_hypotenuse_pythagorean_square,m=31;n=10;p=1061,384400,741321,1125721,1061^2,1061:1061,2;3;5;7;31;41,1,6,1,1,1,1,1,1,283191510,0,2->1061;3->1061;5->1061;7->1061;31->1061;41->1061,1061:266910,1061,1061
prime_hypotenuse_pythagorean_square,m=31;n=16;p=1217,497025,984064,1481089,1217^2,1217:1217,2;3;5;31;47,1,5,1,1,1,1,1,1,53195070,0,2->1217;3->1217;5->1217;31->1217;47->1217,1217:43710,1217,1217
prime_hypotenuse_pythagorean_square,m=31;n=20;p=1361,314721,1537600,1852321,1361^2,1361:1361,2;3;5;11;17;31,1,6,1,1,1,1,1,1,236691510,0,2->1361;3->1361;5->1361;11->1361;17->1361;31->1361,1361:173910,1361,1361
prime_hypotenuse_pythagorean_square,m=31;n=26;p=1637,81225,2598544,2679769,1637^2,1637:1637,2;3;5;13;19;31,1,6,1,1,1,1,1,1,376035270,0,2->1637;3->1637;5->1637;13->1637;19->1637;31->1637,1637:229710,1637,1637
prime_hypotenuse_pythagorean_square,m=31;n=30;p=1861,3721,3459600,3463321,1861^2,1861:1861,2;3;5;31;61,1,5,1,1,1,1,1,1,105574530,0,2->1861;3->1861;5->1861;31->1861;61->1861,1861:56730,1861,1861
prime_hypotenuse_pythagorean_square,m=32;n=3;p=1033,36864,1030225,1067089,1033^2,1033:1033,2;3;5;7;29,1,5,1,1,1,1,1,1,6290970,0,2->1033;3->1033;5->1033;7->1033;29->1033,1033:6090,1033,1033
prime_hypotenuse_pythagorean_square,m=32;n=5;p=1049,102400,998001,1100401,1049^2,1049:1049,2;3;5;37,1,4,1,1,1,1,1,1,1164390,0,2->1049;3->1049;5->1049;37->1049,1049:1110,1049,1049
prime_hypotenuse_pythagorean_square,m=32;n=13;p=1193,692224,731025,1423249,1193^2,1193:1193,2;3;5;13;19,1,5,1,1,1,1,1,1,8840130,0,2->1193;3->1193;5->1193;13->1193;19->1193,1193:7410,1193,1193
prime_hypotenuse_pythagorean_square,m=32;n=15;p=1249,638401,921600,1560001,1249^2,1249:1249,2;3;5;17;47,1,5,1,1,1,1,1,1,29938530,0,2->1249;3->1249;5->1249;17->1249;47->1249,1249:23970,1249,1249
prime_hypotenuse_pythagorean_square,m=32;n=23;p=1553,245025,2166784,2411809,1553^2,1553:1553,2;3;5;11;23,1,5,1,1,1,1,1,1,11787270,0,2->1553;3->1553;5->1553;11->1553;23->1553,1553:7590,1553,1553
prime_hypotenuse_pythagorean_square,m=32;n=27;p=1753,87025,2985984,3073009,1753^2,1753:1753,2;3;5;59,1,4,1,1,1,1,1,1,3102810,0,2->1753;3->1753;5->1753;59->1753,1753:1770,1753,1753
prime_hypotenuse_pythagorean_square,m=33;n=2;p=1093,17424,1177225,1194649,1093^2,1093:1093,2;3;5;7;11;31,1,6,1,1,1,1,1,1,78269730,0,2->1093;3->1093;5->1093;7->1093;11->1093;31->1093,1093:71610,1093,1093
prime_hypotenuse_pythagorean_square,m=33;n=8;p=1153,278784,1050625,1329409,1153^2,1153:1153,2;3;5;11;41,1,5,1,1,1,1,1,1,15600090,0,2->1153;3->1153;5->1153;11->1153;41->1153,1153:13530,1153,1153
prime_hypotenuse_pythagorean_square,m=33;n=20;p=1489,474721,1742400,2217121,1489^2,1489:1489,2;3;5;11;13;53,1,6,1,1,1,1,1,1,338553930,0,2->1489;3->1489;5->1489;11->1489;13->1489;53->1489,1489:227370,1489,1489
prime_hypotenuse_pythagorean_square,m=33;n=28;p=1873,93025,3415104,3508129,1873^2,1873:1873,2;3;5;7;11;61,1,6,1,1,1,1,1,1,263924430,0,2->1873;3->1873;5->1873;7->1873;11->1873;61->1873,1873:140910,1873,1873
prime_hypotenuse_pythagorean_square,m=33;n=32;p=2113,4225,4460544,4464769,2113^2,2113:2113,2;3;5;11;13,1,5,1,1,1,1,1,1,9064770,0,2->2113;3->2113;5->2113;11->2113;13->2113,2113:4290,2113,2113
prime_hypotenuse_pythagorean_square,m=34;n=5;p=1181,115600,1279161,1394761,1181^2,1181:1181,2;3;5;13;17;29,1,6,1,1,1,1,1,1,227070870,0,2->1181;3->1181;5->1181;13->1181;17->1181;29->1181,1181:192270,1181,1181
prime_hypotenuse_pythagorean_square,m=34;n=9;p=1237,374544,1155625,1530169,1237^2,1237:1237,2;3;5;17;43,1,5,1,1,1,1,1,1,27127410,0,2->1237;3->1237;5->1237;17->1237;43->1237,1237:21930,1237,1237
prime_hypotenuse_pythagorean_square,m=34;n=11;p=1277,559504,1071225,1630729,1277^2,1277:1277,2;3;5;11;17;23,1,6,1,1,1,1,1,1,164771310,0,2->1277;3->1277;5->1277;11->1277;17->1277;23->1277,1277:129030,1277,1277
prime_hypotenuse_pythagorean_square,m=34;n=15;p=1381,866761,1040400,1907161,1381^2,1381:1381,2;3;5;7;17;19,1,6,1,1,1,1,1,1,93673230,0,2->1381;3->1381;5->1381;7->1381;17->1381;19->1381,1381:67830,1381,1381
prime_hypotenuse_pythagorean_square,m=34;n=21;p=1597,511225,2039184,2550409,1597^2,1597:1597,2;3;5;7;11;13;17,1,7,1,1,1,1,1,1,815284470,0,2->1597;3->1597;5->1597;7->1597;11->1597;13->1597;17->1597,1597:510510,1597,1597
prime_hypotenuse_pythagorean_square,m=34;n=29;p=1997,99225,3888784,3988009,1997^2,1997:1997,2;3;5;7;17;29,1,6,1,1,1,1,1,1,206749410,0,2->1997;3->1997;5->1997;7->1997;17->1997;29->1997,1997:103530,1997,1997
prime_hypotenuse_pythagorean_square,m=35;n=2;p=1229,19600,1490841,1510441,1229^2,1229:1229,2;3;5;7;11;37,1,6,1,1,1,1,1,1,105042630,0,2->1229;3->1229;5->1229;7->1229;11->1229;37->1229,1229:85470,1229,1229
prime_hypotenuse_pythagorean_square,m=35;n=8;p=1289,313600,1347921,1661521,1289^2,1289:1289,2;3;5;7;43,1,5,1,1,1,1,1,1,11639670,0,2->1289;3->1289;5->1289;7->1289;43->1289,1289:9030,1289,1289
prime_hypotenuse_pythagorean_square,m=35;n=16;p=1481,938961,1254400,2193361,1481^2,1481:1481,2;3;5;7;17;19,1,6,1,1,1,1,1,1,100456230,0,2->1481;3->1481;5->1481;7->1481;17->1481;19->1481,1481:67830,1481,1481
prime_hypotenuse_pythagorean_square,m=35;n=18;p=1549,811801,1587600,2399401,1549^2,1549:1549,2;3;5;7;17;53,1,6,1,1,1,1,1,1,293086290,0,2->1549;3->1549;5->1549;7->1549;17->1549;53->1549,1549:189210,1549,1549
prime_hypotenuse_pythagorean_square,m=35;n=22;p=1709,549081,2371600,2920681,1709^2,1709:1709,2;3;5;7;11;13;19,1,7,1,1,1,1,1,1,975104130,0,2->1709;3->1709;5->1709;7->1709;11->1709;13->1709;19->1709,1709:570570,1709,1709
prime_hypotenuse_pythagorean_square,m=35;n=24;p=1801,421201,2822400,3243601,1801^2,1801:1801,2;3;5;7;11;59,1,6,1,1,1,1,1,1,245458290,0,2->1801;3->1801;5->1801;7->1801;11->1801;59->1801,1801:136290,1801,1801
prime_hypotenuse_pythagorean_square,m=35;n=26;p=1901,301401,3312400,3613801,1901^2,1901:1901,2;3;5;7;13;61,1,6,1,1,1,1,1,1,316573530,0,2->1901;3->1901;5->1901;7->1901;13->1901;61->1901,1901:166530,1901,1901
prime_hypotenuse_pythagorean_square,m=35;n=34;p=2381,4761,5664400,5669161,2381^2,2381:2381,2;3;5;7;17;23,1,6,1,1,1,1,1,1,195503910,0,2->2381;3->2381;5->2381;7->2381;17->2381;23->2381,2381:82110,2381,2381
prime_hypotenuse_pythagorean_square,m=36;n=1;p=1297,5184,1677025,1682209,1297^2,1297:1297,2;3;5;7;37,1,5,1,1,1,1,1,1,10077690,0,2->1297;3->1297;5->1297;7->1297;37->1297,1297:7770,1297,1297
prime_hypotenuse_pythagorean_square,m=36;n=5;p=1321,129600,1615441,1745041,1321^2,1321:1321,2;3;5;31;41,1,5,1,1,1,1,1,1,50369730,0,2->1321;3->1321;5->1321;31->1321;41->1321,1321:38130,1321,1321
prime_hypotenuse_pythagorean_square,m=36;n=19;p=1657,874225,1871424,2745649,1657^2,1657:1657,2;3;5;11;17;19,1,6,1,1,1,1,1,1,176619630,0,2->1657;3->1657;5->1657;11->1657;17->1657;19->1657,1657:106590,1657,1657
prime_hypotenuse_pythagorean_square,m=36;n=29;p=2137,207025,4359744,4566769,2137^2,2137:2137,2;3;5;7;13;29,1,6,1,1,1,1,1,1,169186290,0,2->2137;3->2137;5->2137;7->2137;13->2137;29->2137,2137:79170,2137,2137
prime_hypotenuse_pythagorean_square,m=36;n=35;p=2521,5041,6350400,6355441,2521^2,2521:2521,2;3;5;7;71,1,5,1,1,1,1,1,1,37588110,0,2->2521;3->2521;5->2521;7->2521;71->2521,2521:14910,2521,2521
prime_hypotenuse_pythagorean_square,m=37;n=2;p=1373,21904,1863225,1885129,1373^2,1373:1373,2;3;5;7;13;37,1,6,1,1,1,1,1,1,138686730,0,2->1373;3->1373;5->1373;7->1373;13->1373;37->1373,1373:101010,1373,1373
prime_hypotenuse_pythagorean_square,m=37;n=8;p=1433,350464,1703025,2053489,1433^2,1433:1433,2;3;5;29;37,1,5,1,1,1,1,1,1,46128270,0,2->1433;3->1433;5->1433;29->1433;37->1433,1433:32190,1433,1433
prime_hypotenuse_pythagorean_square,m=37;n=18;p=1693,1092025,1774224,2866249,1693^2,1693:1693,2;3;5;11;19;37,1,6,1,1,1,1,1,1,392759070,0,2->1693;3->1693;5->1693;11->1693;19->1693;37->1693,1693:231990,1693,1693
prime_hypotenuse_pythagorean_square,m=37;n=28;p=2153,342225,4293184,4635409,2153^2,2153:2153,2;3;5;7;13;37,1,6,1,1,1,1,1,1,217474530,0,2->2153;3->2153;5->2153;7->2153;13->2153;37->2153,2153:101010,2153,2153
prime_hypotenuse_pythagorean_square,m=37;n=30;p=2269,219961,4928400,5148361,2269^2,2269:2269,2;3;5;7;37;67,1,6,1,1,1,1,1,1,1181218710,0,2->2269;3->2269;5->2269;7->2269;37->2269;67->2269,2269:520590,2269,2269
prime_hypotenuse_pythagorean_square,m=37;n=32;p=2393,119025,5607424,5726449,2393^2,2393:2393,2;3;5;23;37,1,5,1,1,1,1,1,1,61093290,0,2->2393;3->2393;5->2393;23->2393;37->2393,2393:25530,2393,2393
prime_hypotenuse_pythagorean_square,m=38;n=3;p=1453,51984,2059225,2111209,1453^2,1453:1453,2;3;5;7;19;41,1,6,1,1,1,1,1,1,237696270,0,2->1453;3->1453;5->1453;7->1453;19->1453;41->1453,1453:163590,1453,1453
prime_hypotenuse_pythagorean_square,m=38;n=7;p=1493,283024,1946025,2229049,1493^2,1493:1493,2;3;5;7;19;31,1,6,1,1,1,1,1,1,184669170,0,2->1493;3->1493;5->1493;7->1493;19->1493;31->1493,1493:123690,1493,1493
prime_hypotenuse_pythagorean_square,m=38;n=13;p=1613,976144,1625625,2601769,1613^2,1613:1613,2;3;5;13;17;19,1,6,1,1,1,1,1,1,203189610,0,2->1613;3->1613;5->1613;13->1613;17->1613;19->1613,1613:125970,1613,1613
